2025-03-08 23:15:10,955 - RaspberryPiConnector - INFO - Using configuration from environment variables
2025-03-08 23:15:10,956 - RaspberryPiConnector - INFO - Raspberry Pi Connector initialized
2025-03-09 17:57:24,265 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:26,272 - RaspberryPiConnector - INFO - Published: Temperature=67.9°C, Pressure=6.54 bar
2025-03-09 17:57:26,272 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:28,277 - RaspberryPiConnector - INFO - Published: Temperature=60.16°C, Pressure=5.46 bar
2025-03-09 17:57:28,278 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:30,284 - RaspberryPiConnector - INFO - Published: Temperature=76.08°C, Pressure=7.96 bar
2025-03-09 17:57:30,286 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:32,292 - RaspberryPiConnector - INFO - Published: Temperature=65.38°C, Pressure=8.05 bar
2025-03-09 17:57:32,292 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:34,298 - RaspberryPiConnector - INFO - Published: Temperature=70.06°C, Pressure=7.04 bar
2025-03-09 17:57:34,299 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:36,303 - RaspberryPiConnector - INFO - Published: Temperature=64.41°C, Pressure=7.43 bar
2025-03-09 17:57:36,303 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:38,308 - RaspberryPiConnector - INFO - Published: Temperature=66.43°C, Pressure=8.14 bar
2025-03-09 17:57:38,309 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:40,315 - RaspberryPiConnector - INFO - Published: Temperature=70.82°C, Pressure=7.49 bar
2025-03-09 17:57:40,316 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:42,323 - RaspberryPiConnector - INFO - Published: Temperature=57.63°C, Pressure=7.95 bar
2025-03-09 17:57:42,323 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:44,330 - RaspberryPiConnector - INFO - Published: Temperature=71.25°C, Pressure=6.65 bar
2025-03-09 17:57:44,331 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:46,335 - RaspberryPiConnector - INFO - Published: Temperature=55.84°C, Pressure=7.2 bar
2025-03-09 17:57:46,336 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:48,342 - RaspberryPiConnector - INFO - Published: Temperature=59.59°C, Pressure=8.64 bar
2025-03-09 17:57:48,342 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:50,345 - RaspberryPiConnector - INFO - Published: Temperature=66.44°C, Pressure=5.73 bar
2025-03-09 17:57:50,345 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:52,350 - RaspberryPiConnector - INFO - Published: Temperature=56.5°C, Pressure=7.92 bar
2025-03-09 17:57:52,351 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:54,356 - RaspberryPiConnector - INFO - Published: Temperature=63.59°C, Pressure=7.15 bar
2025-03-09 17:57:54,357 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:56,362 - RaspberryPiConnector - INFO - Published: Temperature=60.59°C, Pressure=7.43 bar
2025-03-09 17:57:56,363 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:57:58,368 - RaspberryPiConnector - INFO - Published: Temperature=61.04°C, Pressure=7.79 bar
2025-03-09 17:57:58,368 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:00,374 - RaspberryPiConnector - INFO - Published: Temperature=60.47°C, Pressure=6.82 bar
2025-03-09 17:58:00,375 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:02,377 - RaspberryPiConnector - INFO - Published: Temperature=68.69°C, Pressure=8.42 bar
2025-03-09 17:58:02,378 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:04,384 - RaspberryPiConnector - INFO - Published: Temperature=63.91°C, Pressure=6.98 bar
2025-03-09 17:58:04,385 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:06,387 - RaspberryPiConnector - INFO - Published: Temperature=62.73°C, Pressure=7.81 bar
2025-03-09 17:58:06,388 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:08,392 - RaspberryPiConnector - INFO - Published: Temperature=87.04°C, Pressure=6.62 bar
2025-03-09 17:58:08,393 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:09,472 - RaspberryPiConnector - INFO - Successfully updated status with catalog
2025-03-09 17:58:10,399 - RaspberryPiConnector - INFO - Published: Temperature=57.71°C, Pressure=7.2 bar
2025-03-09 17:58:10,400 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:12,402 - RaspberryPiConnector - INFO - Published: Temperature=61.95°C, Pressure=6.96 bar
2025-03-09 17:58:12,403 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:14,409 - RaspberryPiConnector - INFO - Published: Temperature=66.69°C, Pressure=8.42 bar
2025-03-09 17:58:14,410 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:16,416 - RaspberryPiConnector - INFO - Published: Temperature=70.66°C, Pressure=6.92 bar
2025-03-09 17:58:16,416 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:18,418 - RaspberryPiConnector - INFO - Published: Temperature=62.91°C, Pressure=7.01 bar
2025-03-09 17:58:18,419 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:20,425 - RaspberryPiConnector - INFO - Published: Temperature=49.12°C, Pressure=7.42 bar
2025-03-09 17:58:20,426 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:22,431 - RaspberryPiConnector - INFO - Published: Temperature=61.01°C, Pressure=5.56 bar
2025-03-09 17:58:22,432 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:24,434 - RaspberryPiConnector - INFO - Published: Temperature=59.75°C, Pressure=7.44 bar
2025-03-09 17:58:24,434 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:26,440 - RaspberryPiConnector - INFO - Published: Temperature=56.66°C, Pressure=8.28 bar
2025-03-09 17:58:26,441 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:28,442 - RaspberryPiConnector - INFO - Published: Temperature=61.63°C, Pressure=7.89 bar
2025-03-09 17:58:28,443 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:30,444 - RaspberryPiConnector - INFO - Published: Temperature=69.86°C, Pressure=8.19 bar
2025-03-09 17:58:30,444 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:32,446 - RaspberryPiConnector - INFO - Published: Temperature=70.84°C, Pressure=7.5 bar
2025-03-09 17:58:32,447 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:34,453 - RaspberryPiConnector - INFO - Published: Temperature=59.55°C, Pressure=8.13 bar
2025-03-09 17:58:34,454 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:36,459 - RaspberryPiConnector - INFO - Published: Temperature=72.33°C, Pressure=7.45 bar
2025-03-09 17:58:36,460 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:38,467 - RaspberryPiConnector - INFO - Published: Temperature=59.94°C, Pressure=6.52 bar
2025-03-09 17:58:38,469 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:40,471 - RaspberryPiConnector - INFO - Published: Temperature=63.65°C, Pressure=6.54 bar
2025-03-09 17:58:40,472 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:42,475 - RaspberryPiConnector - INFO - Published: Temperature=55.16°C, Pressure=7.33 bar
2025-03-09 17:58:42,476 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:44,482 - RaspberryPiConnector - INFO - Published: Temperature=63.96°C, Pressure=7.98 bar
2025-03-09 17:58:44,482 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:46,489 - RaspberryPiConnector - INFO - Published: Temperature=74.1°C, Pressure=8.2 bar
2025-03-09 17:58:46,489 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:48,495 - RaspberryPiConnector - INFO - Published: Temperature=66.98°C, Pressure=8.04 bar
2025-03-09 17:58:48,496 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:50,502 - RaspberryPiConnector - INFO - Published: Temperature=62.75°C, Pressure=8.69 bar
2025-03-09 17:58:50,502 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:52,508 - RaspberryPiConnector - INFO - Published: Temperature=56.49°C, Pressure=5.08 bar
2025-03-09 17:58:52,509 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:54,515 - RaspberryPiConnector - INFO - Published: Temperature=61.23°C, Pressure=9.24 bar
2025-03-09 17:58:54,516 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:56,523 - RaspberryPiConnector - INFO - Published: Temperature=60.67°C, Pressure=8.29 bar
2025-03-09 17:58:56,525 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:58:58,528 - RaspberryPiConnector - INFO - Published: Temperature=60.63°C, Pressure=7.93 bar
2025-03-09 17:58:58,528 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:00,534 - RaspberryPiConnector - INFO - Published: Temperature=62.66°C, Pressure=6.56 bar
2025-03-09 17:59:00,536 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:02,540 - RaspberryPiConnector - INFO - Published: Temperature=73.89°C, Pressure=6.04 bar
2025-03-09 17:59:02,541 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:04,547 - RaspberryPiConnector - INFO - Published: Temperature=58.42°C, Pressure=8.89 bar
2025-03-09 17:59:04,548 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:06,553 - RaspberryPiConnector - INFO - Published: Temperature=70.57°C, Pressure=7.75 bar
2025-03-09 17:59:06,553 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:08,560 - RaspberryPiConnector - INFO - Published: Temperature=62.28°C, Pressure=6.18 bar
2025-03-09 17:59:08,562 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:09,494 - RaspberryPiConnector - INFO - Successfully updated status with catalog
2025-03-09 17:59:10,568 - RaspberryPiConnector - INFO - Published: Temperature=63.2°C, Pressure=9.16 bar
2025-03-09 17:59:10,569 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:12,574 - RaspberryPiConnector - INFO - Published: Temperature=61.95°C, Pressure=9.99 bar
2025-03-09 17:59:12,574 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:14,580 - RaspberryPiConnector - INFO - Published: Temperature=69.84°C, Pressure=6.35 bar
2025-03-09 17:59:14,581 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:16,587 - RaspberryPiConnector - INFO - Published: Temperature=70.21°C, Pressure=8.64 bar
2025-03-09 17:59:16,588 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:18,595 - RaspberryPiConnector - INFO - Published: Temperature=65.04°C, Pressure=7.5 bar
2025-03-09 17:59:18,597 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:20,602 - RaspberryPiConnector - INFO - Published: Temperature=75.16°C, Pressure=7.59 bar
2025-03-09 17:59:20,603 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:22,609 - RaspberryPiConnector - INFO - Published: Temperature=65.34°C, Pressure=8.19 bar
2025-03-09 17:59:22,610 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:24,614 - RaspberryPiConnector - INFO - Published: Temperature=69.44°C, Pressure=9.17 bar
2025-03-09 17:59:24,614 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:26,619 - RaspberryPiConnector - INFO - Published: Temperature=72.56°C, Pressure=7.68 bar
2025-03-09 17:59:26,620 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:28,626 - RaspberryPiConnector - INFO - Published: Temperature=70.54°C, Pressure=9.45 bar
2025-03-09 17:59:28,626 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:30,630 - RaspberryPiConnector - INFO - Published: Temperature=70.16°C, Pressure=6.98 bar
2025-03-09 17:59:30,630 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:32,638 - RaspberryPiConnector - INFO - Published: Temperature=57.24°C, Pressure=7.67 bar
2025-03-09 17:59:32,640 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:34,644 - RaspberryPiConnector - INFO - Published: Temperature=62.73°C, Pressure=8.49 bar
2025-03-09 17:59:34,644 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:36,650 - RaspberryPiConnector - INFO - Published: Temperature=67.31°C, Pressure=6.63 bar
2025-03-09 17:59:36,651 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:38,652 - RaspberryPiConnector - INFO - Published: Temperature=62.4°C, Pressure=8.46 bar
2025-03-09 17:59:38,653 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:40,664 - RaspberryPiConnector - INFO - Published: Temperature=57.35°C, Pressure=7.5 bar
2025-03-09 17:59:40,664 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:42,669 - RaspberryPiConnector - INFO - Published: Temperature=67.85°C, Pressure=6.53 bar
2025-03-09 17:59:42,670 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:44,671 - RaspberryPiConnector - INFO - Published: Temperature=61.32°C, Pressure=8.25 bar
2025-03-09 17:59:44,672 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:46,678 - RaspberryPiConnector - INFO - Published: Temperature=64.63°C, Pressure=6.87 bar
2025-03-09 17:59:46,680 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:48,685 - RaspberryPiConnector - INFO - Published: Temperature=58.77°C, Pressure=7.32 bar
2025-03-09 17:59:48,686 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:50,690 - RaspberryPiConnector - INFO - Published: Temperature=75.44°C, Pressure=7.05 bar
2025-03-09 17:59:50,691 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:52,697 - RaspberryPiConnector - INFO - Published: Temperature=68.43°C, Pressure=7.46 bar
2025-03-09 17:59:52,697 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:54,701 - RaspberryPiConnector - INFO - Published: Temperature=78.54°C, Pressure=7.91 bar
2025-03-09 17:59:54,701 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:56,702 - RaspberryPiConnector - INFO - Published: Temperature=69.04°C, Pressure=8.25 bar
2025-03-09 17:59:56,702 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 17:59:58,703 - RaspberryPiConnector - INFO - Published: Temperature=64.74°C, Pressure=6.01 bar
2025-03-09 17:59:58,704 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 18:00:00,709 - RaspberryPiConnector - INFO - Published: Temperature=68.11°C, Pressure=5.79 bar
2025-03-09 18:00:00,710 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 18:00:02,713 - RaspberryPiConnector - INFO - Published: Temperature=66.12°C, Pressure=7.45 bar
2025-03-09 18:00:02,713 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 18:00:04,719 - RaspberryPiConnector - INFO - Published: Temperature=63.76°C, Pressure=8.5 bar
2025-03-09 18:00:04,720 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 18:00:06,726 - RaspberryPiConnector - INFO - Published: Temperature=66.66°C, Pressure=7.4 bar
2025-03-09 18:00:06,727 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 18:00:08,729 - RaspberryPiConnector - INFO - Published: Temperature=72.51°C, Pressure=10.56 bar
2025-03-09 18:00:08,730 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 18:00:09,513 - RaspberryPiConnector - INFO - Successfully updated status with catalog
2025-03-09 18:00:10,736 - RaspberryPiConnector - INFO - Published: Temperature=62.89°C, Pressure=7.38 bar
2025-03-09 18:00:10,736 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 18:00:12,743 - RaspberryPiConnector - INFO - Published: Temperature=81.95°C, Pressure=5.9 bar
2025-03-09 18:00:12,743 - RaspberryPiConnector - INFO - Published actuator status: closed
2025-03-09 18:00:14,752 - RaspberryPiConnector - INFO - Published: Temperature=59.09°C, Pressure=8.18 bar
2025-03-09 18:00:14,754 - RaspberryPiConnector - INFO - Published actuator status: closed
